county,state,Clinton,Trump
McLeod,MN,0.445402299,0.474616858
Mahnomen,MN,0.25430766,0.665974673
Marshall,MN,0.259519514,0.670591587
Martin,MN,0.259811106,0.65982739
Meeker,MN,0.285011908,0.640700622
Mille Lacs,MN,0.206483479,0.733791302
Morrison,MN,0.419813717,0.498052498
Mower,MN,0.277420737,0.637103685
Murray,MN,0.435762834,0.466209869
Nicollet,MN,0.316612604,0.613878591
Nobles,MN,0.387611162,0.521005826
Norman,MN,0.45262015,0.445132224
Olmsted,MN,0.287384615,0.644276923
Otter Tail,MN,0.319731943,0.59568131
Pennington,MN,0.331619723,0.593077981
Pine,MN,0.234400998,0.694259567
Pipestone,MN,0.31846445,0.606853204
Polk,MN,0.333280582,0.600253205
Pope,MN,0.650714095,0.259549027
Ramsey,MN,0.28708134,0.606592238
Red Lake,MN,0.247930627,0.67494416
Redwood,MN,0.278332895,0.642913489
Renville,MN,0.444995839,0.475572543
Rice,MN,0.283736309,0.638768341
Rock,MN,0.237826756,0.698487955
Roseau,MN,0.513876288,0.396986355
St. Louis,MN,0.37987978,0.532434125
Scott,MN,0.275314293,0.643145621
Sherburne,MN,0.251350656,0.667995884
Sibley,MN,0.321338828,0.598263645
Stearns,MN,0.325407998,0.583867772
Steele,MN,0.391997036,0.51852538
Stevens,MN,0.337605126,0.593311974
Swift,MN,0.23205203,0.707496039
Todd,MN,0.350389321,0.583426029
Traverse,MN,0.326741041,0.590686275
Wabasha,MN,0.242861263,0.697577156
Wadena,MN,0.294001865,0.618149798
Waseca,MN,0.465115957,0.446687697
Washington,MN,0.362945178,0.553821529
Watonwan,MN,0.270442156,0.644760751
Wilkin,MN,0.43591317,0.464907571
Winona,MN,0.292079635,0.621592117
Wright,MN,0.288855193,0.641015921
Yellow Medicine,MS,0.464419963,0.449279225
Minnesota,MS,0.560638913,0.424544666
Adams,MS,0.1815599,0.799499425
Alcorn,MS,0.382553191,0.608368794
Amite,MS,0.392684109,0.59314438
Attala,MS,0.427399304,0.559671805
Benton,MS,0.654369213,0.33203125
Bolivar,MS,0.29862414,0.686366479
Calhoun,MS,0.303907381,0.687228654
Carroll,MS,0.462484157,0.523067174
Chickasaw,MS,0.299630996,0.685854859
Choctaw,MS,0.867977528,0.126404494
Claiborne,MS,0.331793095,0.659350533
Clarke,MS,0.572028391,0.414875537
Clay,MS,0.715664273,0.272217235
Coahoma,MS,0.519257433,0.470112463
Copiah,MS,0.371807967,0.616842583
Covington,MS,0.311253873,0.651333988
DeSoto,MS,0.417474344,0.550919327
Forrest,MS,0.35011655,0.634265734
Franklin,MS,0.103831766,0.879183096
George,MS,0.181411809,0.807412926
Greene,MS,0.420812328,0.567868353
Grenada,MS,0.189601406,0.783069683
Hancock,MS,0.334354714,0.637373051
Harrison,MS,0.710939554,0.265837164
Hinds,MS,0.828256563,0.162085191
Holmes,MS,0.722078533,0.270632495
Humphreys,MS,0.56509299,0.426323319
Issaquena,MS,0.114717059,0.869877786
Itawamba,MS,0.295700769,0.678455424
Jackson,MS,0.51539823,0.476460177
Jasper,MS,0.864507772,0.126943005
Jefferson,MS,0.596440596,0.395382395
Jefferson Davis,MS,0.274795429,0.710108634
Jones,MS,0.609398577,0.383272257
Kemper,MS,0.405691595,0.553479611
Lafayette,MS,0.211044242,0.762483735
Lamar,MS,0.381922321,0.601267539
Lauderdale,MS,0.344908862,0.642834695
Lawrence,MS,0.424192212,0.56598414
Leake,MS,0.304712424,0.675113177
Lee,MS,0.699012567,0.288330341
Leflore,MS,0.293424603,0.694398736
Lincoln,MS,0.459972757,0.516481806
Lowndes,MS,0.405796812,0.563822784
Madison,MS,0.314461644,0.670144531
Marion,MS,0.540669856,0.443897837
Marshall,MS,0.347771342,0.640078066
Monroe,MS,0.423338671,0.564051241
Montgomery,MS,0.257272813,0.727660381
Neshoba,MS,0.292011019,0.693791057
Newton,MS,0.779870829,0.215285253
Noxubee,MS,0.488799382,0.473184727
Oktibbeha,MS,0.493295273,0.494490175
Panola,MS,0.164694055,0.812594251
Pearl River,MS,0.224594993,0.76122975
Perry,MS,0.491625917,0.489547677
Pike,MS,0.183764633,0.796056685
Pontotoc,MS,0.209380065,0.77471637
Prentiss,MS,0.687072808,0.297473997
Quitman,MS,0.22357788,0.747551894
Rankin,MS,0.405626307,0.58182855
Scott,MS,0.675342466,0.315981735
Sharkey,MS,0.33925913,0.647429722
Simpson,MS,0.212009965,0.777238757
Smith,MS,0.223278921,0.753158268
Stone,MS,0.700666806,0.291102313
Sunflower,MS,0.568483816,0.419420784
Tallahatchie,MS,0.337662338,0.64462028
Tate,MS,0.198920086,0.781857451
Tippah,MS,0.119340581,0.856050651
Tishomingo,MS,0.747687132,0.239136529
Tunica,MS,0.175017397,0.803322895
Union,MS,0.403237462,0.58621188
Walthall,MS,0.47816234,0.503038731
Warren,MS,0.676374443,0.311679049
Washington,MS,0.367121575,0.624023336
Wayne,MS,0.201025843,0.784375616
Webster,MS,0.67733523,0.312470365
Wilkinson,MS,0.43350974,0.552865668
Winston,MS,0.424880698,0.555537272
Yalobusha,MS,0.533167825,0.456603774
Yazoo,MO,0.400574525,0.578582233
Mississippi,MO,0.342264815,0.589673382
Adair,MO,0.22242767,0.724929302
Andrew,MO,0.198168498,0.754578755
Atchison,MO,0.253626764,0.688937136
Audrain,MO,0.185552893,0.782471756
Barry,MO,0.133860919,0.834989055
Barton,MO,0.200173203,0.742422368
Bates,MO,0.211157456,0.752137643
Benton,MO,0.124207188,0.850422833
Bollinger,MO,0.490353889,0.431630658
Boone,MO,0.334028473,0.592815037
Buchanan,MO,0.175908222,0.790891709
Butler,MO,0.194341373,0.749536178
Caldwell,MO,0.258056173,0.675373713
Callaway,MO,0.210229277,0.747089947
Camden,MO,0.22760044,0.724102812
Cape Girardeau,MO,0.170832378,0.797982114
Carroll,MO,0.152982456,0.815438596
Carter,MO,0.288776503,0.643804707
Cass,MO,0.15979137,0.793583057
Cedar,MO,0.223733938,0.743260267
Chariton,MO,0.20323436,0.739220792
Christian,MO,0.218335344,0.741254524
Clark,MO,0.407520014,0.517009985
Clay,MO,0.249684497,0.686049898
Clinton,MO,0.289807733,0.653707245
Cole,MO,0.241923366,0.704232407
Cooper,MO,0.183870968,0.778629032
Crawford,MO,0.161225006,0.805871931
Dade,MO,0.170669529,0.790956662
Dallas,MO,0.1952916,0.74023542
Daviess,MO,0.178123649,0.765239948
DeKalb,MO,0.144014136,0.824620822
Dent,MO,0.147614761,0.822982298
Douglas,MO,0.223104557,0.758744564
Dunklin,MO,0.244511809,0.701973371
Franklin,MO,0.203999463,0.760971682
Gasconade,MO,0.198816957,0.757147552
Gentry,MO,0.327359929,0.597863978
Greene,MO,0.176151762,0.781842818
Grundy,MO,0.155597723,0.803740851
Harrison,MO,0.237792575,0.713781275
Henry,MO,0.213400546,0.743961353
Hickory,MO,0.147346072,0.817834395
Holt,MO,0.263557929,0.673171734
Howard,MO,0.165052993,0.795932398
Howell,MO,0.218552354,0.743265402
Iron,MO,0.554575679,0.381411087
Jackson,MO,0.218764226,0.725696313
Jasper,MO,0.295041824,0.645226412
Jefferson,MO,0.277595731,0.642215148
Johnson,MO,0.202673797,0.757219251
Knox,MO,0.158178439,0.798079306
Laclede,MO,0.25370892,0.687824726
Lafayette,MO,0.172565582,0.778597347
Lawrence,MO,0.208482143,0.746428571
Lewis,MO,0.221987736,0.723062833
Lincoln,MO,0.221943798,0.731698586
Linn,MO,0.197009812,0.759850491
Livingston,MO,0.160081908,0.794868706
McDonald,MO,0.202856768,0.759795571
Macon,MO,0.188874272,0.770907724
Madison,MO,0.176444444,0.791333333
Maries,MO,0.231411346,0.728010512
Marion,MO,0.123782235,0.851575931
Mercer,MO,0.152412472,0.808657028
Miller,MO,0.282066164,0.696459663
Mississippi,MO,0.181112738,0.782869693
Moniteau,MO,0.205245428,0.760105871
Monroe,MO,0.206115307,0.760176828
Montgomery,MO,0.20043079,0.766353021
Morgan,MO,0.262742966,0.716324589
New Madrid,MO,0.18614541,0.766702727
Newton,MO,0.267392683,0.674561218
Nodaway,MO,0.185304199,0.786418166
Oregon,MO,0.140761636,0.825952045
Osage,MO,0.160710322,0.807769145
Ozark,MO,0.322190965,0.65596558
Pemiscot,MO,0.173913043,0.790389016
Perry,MO,0.237530213,0.703691496
Pettis,MO,0.254689253,0.67915353
Phelps,MO,0.243134087,0.710016155
Pike,MO,0.404309789,0.522758426
Platte,MO,0.191164717,0.75841023
Polk,MO,0.215137682,0.72713886
Pulaski,MO,0.150468883,0.825234442
Putnam,MO,0.214960332,0.74971666
Ralls,MO,0.2193505,0.723385857
Randolph,MO,0.282320694,0.649063499
Ray,MO,0.177748519,0.7919684
Reynolds,MO,0.15025344,0.818609703
Ripley,MO,0.337752973,0.598718403
St. Charles,MO,0.202159827,0.756155508
St. Clair,MO,0.250802568,0.700963082
St. Francois,MO,0.55168698,0.389531371
St. Louis,MO,0.298637218,0.645676692
Ste. Genevieve,MO,0.300733233,0.644489972
Saline,MO,0.18285124,0.777376033
Schuyler,MO,0.184250379,0.769813226
Scotland,MO,0.206206379,0.759531638
Scott,MO,0.198770492,0.759733607
Shannon,MO,0.185094685,0.770922419
Shelby,MO,0.141148145,0.83357159
Stoddard,MO,0.173445479,0.79050766
Stone,MO,0.211584875,0.757843926
Sullivan,MO,0.184725214,0.772018756
Taney,MO,0.157721796,0.810058415
Texas,MO,0.197775461,0.75692272
Vernon,MO,0.248035986,0.703940699
Warren,MO,0.206408745,0.75533169
Washington,MO,0.164526206,0.808399861
Wayne,MO,0.189750941,0.766887655
Webster,MO,0.186424474,0.772466539
Worth,MO,0.144106417,0.826086957
Wright,MO,0.786756436,0.157238069
St. Louis,MT,0.378701296,0.563776887
Missouri,MT,0.235718705,0.69148278
Beaverhead,MT,0.494217607,0.437337739
Big Horn,MT,0.447839046,0.47242921
Blaine,MT,0.182891797,0.74944143
Broadwater,MT,0.305124353,0.625605074
Carbon,MT,0.089058524,0.86259542
Carter,MT,0.352173787,0.567874808
Cascade,MT,0.281213984,0.645024971
Chouteau,MT,0.2268081,0.705303761
Custer,MT,0.174636175,0.758835759
Daniels,MT,0.178498526,0.753005217
Dawson,MT,0.489300999,0.4191631
Deer Lodge,MT,0.103773585,0.861859838
Fallon,MT,0.205821918,0.730993151
Fergus,MT,0.2798762,0.636685195
Flathead,MT,0.450510043,0.442260168
Gallatin,MT,0.04735376,0.909470752
Garfield,MT,0.614975369,0.319211823
Glacier,MT,0.14978903,0.770042194
Golden Valley,MT,0.265616207,0.670793472
Granite,MT,0.367882079,0.539643134
Hill,MT,0.297587131,0.622132857
Jefferson,MT,0.194536424,0.721854305
Judith Basin,MT,0.362339731,0.571276838
Lake,MT,0.410188123,0.478666138
Lewis and Clark,MT,0.214360042,0.726326743
Liberty,MT,0.218756699,0.721221865
Lincoln,MT,0.140639269,0.787214612
McCone,MT,0.248787687,0.695129665
Madison,MT,0.197543501,0.74616172
Meagher,MT,0.257952286,0.661033797
Mineral,MT,0.519465762,0.366424031
Missoula,MT,0.136009832,0.805817288
Musselshell,MT,0.384122235,0.532108131
Park,MT,0.093167702,0.863354037
Petroleum,MT,0.146476278,0.793643482
Phillips,MT,0.271024605,0.66066838
Pondera,MT,0.120607787,0.839506173
Powder River,MT,0.197208304,0.726198998
Powell,MT,0.145137881,0.806966618
Prairie,MT,0.275891115,0.656588048
Ravalli,MT,0.137754055,0.802299323
Richland,MT,0.427163198,0.492059146
Roosevelt,MT,0.285838401,0.652476108
Rosebud,MT,0.204602721,0.719973123
Sanders,MT,0.259945504,0.676294278
Sheridan,MT,0.523887673,0.387551665
Silver Bow,MT,0.186332855,0.751282577
Stillwater,MT,0.190792596,0.757000475
Sweet Grass,MT,0.253450439,0.680677541
Teton,MT,0.197349043,0.734904271
Toole,MT,0.133182844,0.792325056
Treasure,MT,0.227529533,0.692860812
Valley,MT,0.189217759,0.742071882
Wheatland,MT,0.101663586,0.855822551
Wibaux,MT,0.314544732,0.580540817
Yellowstone,NE,0.354127559,0.556452288
Montana,NE,0.244357286,0.687264116
Adams,NE,0.116732703,0.832672966
Antelope,NE,0.062271062,0.893772894
Arthur,NE,0.047263682,0.888059701
Banner,NE,0.094637224,0.870662461
Blaine,NE,0.142512909,0.791394148
Boone,NE,0.195978879,0.734565394
Box Butte,NE,0.110726644,0.850346021
Boyd,NE,0.095804634,0.867251096
Brown,NE,0.225424772,0.689526244
Buffalo,NE,0.261382799,0.665261383
Burt,NE,0.173574479,0.773423763
Butler,NE,0.269388386,0.653521998
Cass,NE,0.12918552,0.799095023
Cedar,NE,0.090094837,0.868282403
Chase,NE,0.101667736,0.841244387
Cherry,NE,0.150923371,0.777966461
Cheyenne,NE,0.155628059,0.790212072
Clay,NE,0.267268202,0.675482265
Colfax,NE,0.176485027,0.766323024
Cuming,NE,0.113411182,0.830679406
Custer,NE,0.368530021,0.57588788
Dakota,NE,0.217899891,0.715995647
Dawes,NE,0.247365373,0.692993631
Dawson,NE,0.12195122,0.822154472
Deuel,NE,0.199856219,0.73364486
Dixon,NE,0.292613819,0.63964196
Dodge,NE,0.473304413,0.449509843
Douglas,NE,0.093389297,0.863588667
Dundy,NE,0.208432506,0.724243455
Fillmore,NE,0.149432158,0.805140466
Franklin,NE,0.12123494,0.835843373
Frontier,NE,0.12991453,0.820940171
Furnas,NE,0.29209793,0.634952229
Gage,NE,0.142325581,0.808372093
Garden,NE,0.123469388,0.837755102
Garfield,NE,0.164356436,0.786138614
Gosper,NE,0.049382716,0.90617284
Grant,NE,0.178723404,0.776170213
Greeley,NE,0.284768812,0.653127833
Hall,NE,0.175459632,0.755995204
Hamilton,NE,0.138646288,0.816593886
Harlan,NE,0.058365759,0.918287938
Hayes,NE,0.109673025,0.839237057
Hitchcock,NE,0.103751465,0.850722939
Holt,NE,0.095923261,0.851318945
Hooker,NE,0.181696727,0.762859051
Howard,NE,0.23955352,0.68660561
Jefferson,NE,0.269506941,0.648635711
Johnson,NE,0.166868932,0.767900485
Kearney,NE,0.141546852,0.801933565
Keith,NE,0.077071291,0.886319846
Keya Paha,NE,0.137149672,0.793082886
Kimball,NE,0.174969623,0.77472661
Knox,NE,0.454387291,0.452111611
Lancaster,NE,0.180583969,0.754076003
Lincoln,NE,0.070640177,0.883002208
Logan,NE,0.124675325,0.838961039
Loup,NE,0.048780488,0.895470383
McPherson,NE,0.189012062,0.740988636
Madison,NE,0.158922914,0.772439282
Merrick,NE,0.128564962,0.815753735
Morrill,NE,0.173349784,0.777914867
Nance,NE,0.248339133,0.669408415
Nemaha,NE,0.160090703,0.78276644
Nuckolls,NE,0.271556926,0.651736623
Otoe,NE,0.210248681,0.733986436
Pawnee,NE,0.110652921,0.836426117
Perkins,NE,0.121831736,0.819808307
Phelps,NE,0.10523416,0.84077135
Pierce,NE,0.183329869,0.759717314
Platte,NE,0.159953524,0.785437645
Polk,NE,0.124758221,0.823597679
Red Willow,NE,0.214980289,0.727726675
Richardson,NE,0.087719298,0.860902256
Rock,NE,0.337422118,0.584890966
Saline,NE,0.347890295,0.560225862
Sarpy,NE,0.232320442,0.695672192
Saunders,NE,0.223999441,0.703778725
Scotts Bluff,NE,0.236682656,0.688462509
Seward,NE,0.110046012,0.847776074
Sheridan,NE,0.216147489,0.731087095
Sherman,NE,0.110054348,0.836956522
Sioux,NE,0.148875402,0.780792574
Stanton,NE,0.185501859,0.762453532
Thayer,NE,0.076335878,0.875318066
Thomas,NE,0.4401341,0.499521073
Thurston,NE,0.153741497,0.807256236
Valley,NE,0.24215288,0.685376662
Washington,NE,0.221133475,0.713188559
Wayne,NE,0.179156909,0.778688525
Webster,NE,0.133333333,0.810752688
Wheeler,NE,0.185864285,0.736561667
York,NV,0.336987564,0.587473511
Nebraska,NV,0.384154141,0.524664215
Carson City,NV,0.202047906,0.71585299
Churchill,NV,0.524309267,0.41719937
Clark,NV,0.303173749,0.624529317
Douglas,NV,0.183253408,0.730157875
Elko,NV,0.153664303,0.777777778
Esmeralda,NV,0.086651054,0.846604215
Eureka,NV,0.215451578,0.702782528
Humboldt,NV,0.167012018,0.757563199
Lander,NV,0.133677298,0.783771107
Lincoln,NV,0.258648262,0.673554415
Lyon,NV,0.318978468,0.590385578
Mineral,NV,0.259964277,0.67996938
Nye,NV,0.216952573,0.707870838
Pershing,NV,0.293979672,0.63174355
Storey,NV,0.463910552,0.451424189
Washoe,NV,0.187384045,0.721706865
White Pine,NH,0.479178237,0.455006953
Nevada,NH,0.385704095,0.551148523
Belknap,NH,0.438512966,0.494158563
Carroll,NH,0.526649958,0.402816565
Cheshire,NH,0.419978243,0.508862866
Coos,NH,0.556933836,0.37135434
Grafton,NH,0.465027993,0.467007849
Hillsborough,NH,0.4805614,0.450387337
Merrimack,NH,0.440898619,0.498511856
Rockingham,NH,0.505710145,0.421333333
Strafford,NH,0.450116828,0.475951153
Sullivan,NJ,0.468262627,0.46458667
New Hampshire,NJ,0.516125753,0.446370329
Atlantic,NJ,0.547616961,0.415735659
Bergen,NJ,0.550087445,0.403429093
Burlington,NJ,0.640554122,0.317100857
Camden,NJ,0.380656556,0.577501675
Cape May,NJ,0.51114465,0.450074543
Cumberland,NJ,0.769732553,0.201915087
Essex,NJ,0.473402523,0.478174069
Gloucester,NJ,0.743246184,0.222374876
Hudson,NJ,0.40326542,0.540217695
Hunterdon,NJ,0.662889572,0.292253477
Mercer,NJ,0.587551019,0.374221216
Middlesex,NJ,0.4317262,0.524698662
Monmouth,NJ,0.454564817,0.497248922
Morris,NJ,0.314933598,0.647137049
Ocean,NJ,0.595017021,0.371516807
Passaic,NJ,0.398753894,0.548722071
Salem,NJ,0.54547017,0.416984951
Somerset,NJ,0.322148008,0.62079885
Sussex,NJ,0.659363958,0.304665206
Union,NJ,0.347825212,0.600970151
Warren,NM,0.549892583,0.410045196
New Jersey,NM,0.522158143,0.34478013
Bernalillo,NM,0.208394339,0.714494876
Catron,NM,0.273000839,0.634995807
Chaves,NM,0.463971227,0.396254496
Cibola,NM,0.399287322,0.484808702
Colfax,NM,0.233433059,0.675766642
Curry,NM,0.212087912,0.681318681
De Baca,NM,0.537127732,0.35916091
Dona Ana,NM,0.255910917,0.668480195
Eddy,NM,0.489891499,0.412770276
Grant,NM,0.530925014,0.325670498
Guadalupe,NM,0.29601518,0.590132827
Harding,NM,0.418803419,0.486111111
Hidalgo,NM,0.221883469,0.70545393
Lea,NM,0.261851269,0.662323073
Lincoln,NM,0.510978411,0.308589802
Los Alamos,NM,0.437971213,0.476764907
Luna,NM,0.62553564,0.235174861
McKinley,NM,0.629250307,0.272429332
Mora,NM,0.305284148,0.592572283
Otero,NM,0.284714446,0.619260918
Quay,NM,0.644710311,0.241900793
Rio Arriba,NM,0.244369748,0.652773109
Roosevelt,NM,0.449132761,0.419922192
Sandoval,NM,0.279006723,0.606072435
San Juan,NM,0.677611385,0.215142777
San Miguel,NM,0.71104796,0.200632752
Santa Fe,NM,0.311136846,0.580968925
Sierra,NM,0.482382062,0.380896913
Socorro,NM,0.699082569,0.17870249
Taos,NM,0.282258065,0.587286528
Torrance,NM,0.188014101,0.714453584
Union,NM,0.39290374,0.478943172
Valencia,NY,0.482556472,0.400425143
New Mexico,NY,0.594136663,0.341930224
Albany,NY,0.261181254,0.670072758
Allegany,NY,0.455572079,0.475683149
Broome,NY,0.304771991,0.631943776
Cattaraugus,NY,0.407632943,0.524056433
Cayuga,NY,0.352011653,0.582549692
Chautauqua,NY,0.380879869,0.556410753
Chemung,NY,0.336061508,0.591319444
Chenango,NY,0.469054664,0.450054509
Clinton,NY,0.494595819,0.445149181
Columbia,NY,0.433264177,0.489033788
Cortland,NY,0.334832255,0.603375101
Delaware,NY,0.475392694,0.471851196
Dutchess,NY,0.508600767,0.444503983
Erie,NY,0.450807295,0.462190731
Essex,NY,0.430450684,0.484957527
Franklin,NY,0.306212878,0.634580937
Fulton,NY,0.289421913,0.639944007
Genesee,NY,0.335827664,0.592879819
Greene,NY,0.294263566,0.64
Hamilton,NY,0.307865169,0.636031232
Herkimer,NY,0.361151794,0.569175646
Jefferson,NY,0.277792494,0.653421634
Lewis,NY,0.356198595,0.575738404
Livingston,NY,0.388072113,0.530069186
Madison,NY,0.542258259,0.392713994
Monroe,NY,0.346121549,0.59310381
Montgomery,NY,0.513278794,0.451267304
Nassau,NY,0.384829333,0.562336313
Niagara,NY,0.370765529,0.565185861
Oneida,NY,0.538941662,0.401309729
Onondaga,NY,0.423268034,0.495535629
Ontario,NY,0.449135317,0.504173765
Orange,NY,0.272893773,0.667643468
Orleans,NY,0.354815276,0.57467829
Oswego,NY,0.407160667,0.518466573
Otsego,NY,0.398780965,0.556473035
Putnam,NY,0.45718398,0.471283642
Rensselaer,NY,0.513313642,0.450902011
Rockland,NY,0.421063384,0.509270136
St. Lawrence,NY,0.446237313,0.478333655
Saratoga,NY,0.501590369,0.43033591
Schenectady,NY,0.301779359,0.628540925
Schoharie,NY,0.352371181,0.575695394
Schuyler,NY,0.40751073,0.517596567
Seneca,NY,0.298223894,0.638802914
Steuben,NY,0.446163986,0.514595144
Suffolk,NY,0.419562677,0.53183108
Sullivan,NY,0.337503924,0.5946455
Tioga,NY,0.676929566,0.243005764
Tompkins,NY,0.522886622,0.413166843
Ulster,NY,0.416804636,0.501496434
Warren,NY,0.370923027,0.55487606
Washington,NY,0.339481442,0.589109784
Wayne,NY,0.648811972,0.311984881
Westchester,NY,0.225690831,0.719273904
Wyoming,NY,0.363500894,0.562288893
Yates,NY,0.885172781,0.094605554
Bronx,NY,0.795120437,0.175078357
Kings,NY,0.865567913,0.097064012
New York,NY,0.753533326,0.217573606
Queens,NY,0.40972038,0.560549293
Richmond,NC,0.590036643,0.36514269
New York,NC,0.419256011,0.54548393
Alamance,NC,0.206173718,0.76038531
Alexander,NC,0.245719661,0.717591722
Alleghany,NC,0.555618777,0.427311522
Anson,NC,0.260727056,0.7011323
Ashe,NC,0.204752091,0.763486483
Avery,NC,0.366112457,0.60752778
Beaufort,NC,0.618166257,0.369744303
Bertie,NC,0.443983141,0.537837328
Bladen,NC,0.340624131,0.625009144
Brunswick,NC,0.543027197,0.400987427
Buncombe,NC,0.289080164,0.674152107
Burke,NC,0.380763005,0.576906173
Cabarrus,NC,0.231965859,0.732957048
Caldwell,NC,0.254494606,0.70834998
Camden,NC,0.263068738,0.703237077
Carteret,NC,0.432881662,0.54435411
Caswell,NC,0.293237136,0.667910602
Catawba,NC,0.528620543,0.429245401
Chatham,NC,0.201678302,0.764685142
Cherokee,NC,0.413945766,0.555340343
Chowan,NC,0.227454243,0.738269551
Clay,NC,0.33496743,0.637499161
Cleveland,NC,0.381889432,0.6013821
Columbus,NC,0.375098402,0.590008723
Craven,NC,0.561581416,0.402059511
Cumberland,NC,0.229931328,0.723261504
Currituck,NC,0.36830027,0.584425519
Dare,NC,0.241917816,0.725619857
Davidson,NC,0.242232028,0.717135503
Davie,NC,0.397151899,0.585778673
Duplin,NC,0.77657653,0.181574801
Durham,NC,0.651932814,0.331953709
Edgecombe,NC,0.529768047,0.426079008
Forsyth,NC,0.423933087,0.538988409
Franklin,NC,0.323308894,0.640852008
Gaston,NC,0.442321958,0.533011869
Gates,NC,0.184261036,0.787667946
Graham,NC,0.471940921,0.4968742
Granville,NC,0.445336628,0.540333539
Greene,NC,0.579817797,0.380963851
Guilford,NC,0.625740056,0.358842929
Halifax,NC,0.363334419,0.599457289
Harnett,NC,0.340840303,0.616038012
Haywood,NC,0.340810644,0.61552874
Henderson,NC,0.678382093,0.304241115
Hertford,NC,0.533516182,0.425671969
Hoke,NC,0.418836806,0.559027778
Hyde,NC,0.299562779,0.663146293
Iredell,NC,0.412173355,0.527440817
Jackson,NC,0.330140032,0.632902257
Johnston,NC,0.402142162,0.57916261
Jones,NC,0.417357678,0.546643279
Lee,NC,0.471294811,0.507815123
Lenoir,NC,0.247282812,0.719736152
Lincoln,NC,0.23481761,0.732981132
McDowell,NC,0.274952069,0.683827676
Macon,NC,0.348389387,0.601916763
Madison,NC,0.488632564,0.492895353
Martin,NC,0.622940974,0.32889013
Mecklenburg,NC,0.197134387,0.775938735
Mitchell,NC,0.359618718,0.617850953
Montgomery,NC,0.33535283,0.626180892
Moore,NC,0.487464597,0.489226896
Nash,NC,0.455556052,0.494562352
New Hanover,NC,0.623883022,0.363728676
Northampton,NC,0.306537149,0.649724337
Onslow,NC,0.727750789,0.225370415
Orange,NC,0.356331878,0.619796215
Pamlico,NC,0.495371169,0.470358231
Pasquotank,NC,0.335449166,0.632562309
Pender,NC,0.345706619,0.622689326
Perquimans,NC,0.399337242,0.570226867
Person,NC,0.519378594,0.443217803
Pitt,NC,0.341595025,0.618986647
Polk,NC,0.204320557,0.765466512
Randolph,NC,0.439828228,0.537199917
Richmond,NC,0.465416809,0.508150179
Robeson,NC,0.336534368,0.634609017
Rockingham,NC,0.301387314,0.665071696
Rowan,NC,0.24786353,0.721648464
Rutherford,NC,0.406780315,0.572277075
Sampson,NC,0.525488225,0.449167145
Scotland,NC,0.237122706,0.734164522
Stanly,NC,0.206873614,0.75902439
Stokes,NC,0.232575475,0.735215555
Surry,NC,0.358589157,0.582135859
Swain,NC,0.367004309,0.588729084
Transylvania,NC,0.414031052,0.56066705
Tyrrell,NC,0.324822628,0.631037745
Union,NC,0.612153977,0.367022075
Vance,NC,0.573772232,0.371632071
Wake,NC,0.651595204,0.326559642
Warren,NC,0.569343066,0.415896188
Washington,NC,0.471502418,0.456795064
Watauga,NC,0.429481742,0.543313145
Wayne,NC,0.212103783,0.75894683
Wilkes,NC,0.515615576,0.459708929
Wilson,NC,0.179300953,0.787562415
Yadkin,NC,0.320883534,0.641064257
Yancey,ND,0.461728662,0.498280947
North Carolina,ND,0.177339901,0.746305419
Adams,ND,0.29883982,0.591317365
Barnes,ND,0.418697166,0.461959224
Benson,ND,0.097520661,0.818181818
Billings,ND,0.210646823,0.713795077
Bottineau,ND,0.127028539,0.809177392
Bowman,ND,0.113117871,0.850760456
Burke,ND,0.226786719,0.678046645
Burleigh,ND,0.388030339,0.492644239
Cass,ND,0.237288136,0.676470588
Cavalier,ND,0.230162027,0.692563357
Dickey,ND,0.200984413,0.71123872
Divide,ND,0.159607668,0.789567543
Dunn,ND,0.288383428,0.642567019
Eddy,ND,0.108531045,0.84654215
Emmons,ND,0.201861547,0.721931355
Foster,ND,0.103448276,0.831765935
Golden Valley,ND,0.357352215,0.538119546
Grand Forks,ND,0.133960898,0.802317161
Grant,ND,0.235573123,0.669565217
Griggs,ND,0.12962963,0.810185185
Hettinger,ND,0.130087209,0.807412791
Kidder,ND,0.233379823,0.688516969
LaMoure,ND,0.106841612,0.832239925
Logan,ND,0.173758865,0.726950355
McHenry,ND,0.162517289,0.760719225
McIntosh,ND,0.149400685,0.785530822
McKenzie,ND,0.203386642,0.726246472
McLean,ND,0.132635626,0.802862025
Mercer,ND,0.194542698,0.716018191
Morton,ND,0.297126157,0.62883585
Mountrail,ND,0.312172394,0.596971462
Nelson,ND,0.117010816,0.81612586
Oliver,ND,0.215984776,0.700285442
Pembina,ND,0.208112023,0.693867697
Pierce,ND,0.283694628,0.606409048
Ramsey,ND,0.355235269,0.512929207
Ransom,ND,0.155452436,0.767981439
Renville,ND,0.271865121,0.627897787
Richland,ND,0.558988016,0.324101198
Rolette,ND,0.347521282,0.544817226
Sargent,ND,0.120711563,0.82592122
Sheridan,ND,0.61525974,0.211038961
Sioux,ND,0.1,0.841860465
Slope,ND,0.142265866,0.79167343
Stark,ND,0.361361361,0.538538539
Steele,ND,0.245987198,0.661546036
Stutsman,ND,0.263612792,0.633535004
Towner,ND,0.315535215,0.575896262
Traill,ND,0.251725626,0.646031061
Walsh,ND,0.211805049,0.679848242
Ward,ND,0.175828787,0.753671842
