county,state,clinton,sanders
Columbia,NY,0.453649798,0.546350202
Cortland,NY,0.42652027,0.57347973
Delaware,NY,0.392629816,0.607370184
Dutchess,NY,0.48559927,0.51440073
Erie,NY,0.508458858,0.491541142
Essex,NY,0.280925243,0.719074757
Franklin,NY,0.299888517,0.700111483
Fulton,NY,0.406438632,0.593561368
Genesee,NY,0.462023217,0.537976783
Greene,NY,0.432814198,0.567185802
Hamilton,NY,0.365284974,0.634715026
Herkimer,NY,0.445857988,0.554142012
Jefferson,NY,0.492645654,0.507354346
Lewis,NY,0.411715481,0.588284519
Livingston,NY,0.401094977,0.598905023
Madison,NY,0.446463762,0.553536238
Monroe,NY,0.518601583,0.481398417
Montgomery,NY,0.428382838,0.571617162
Nassau,NY,0.62599811,0.37400189
Niagara,NY,0.468792867,0.531207133
Oneida,NY,0.459755672,0.540244328
Onondaga,NY,0.531728986,0.468271014
Ontario,NY,0.476134355,0.523865645
Orange,NY,0.515602439,0.484397561
Orleans,NY,0.439927184,0.560072816
Oswego,NY,0.445630081,0.554369919
Otsego,NY,0.410240592,0.589759408
Putnam,NY,0.492450331,0.507549669
Rensselaer,NY,0.419849225,0.580150775
Rockland,NY,0.602468137,0.397531863
St. Lawrence,NY,0.415223999,0.584776001
Saratoga,NY,0.441782794,0.558217206
Schenectady,NY,0.474032106,0.525967894
Schoharie,NY,0.367325702,0.632674298
Schuyler,NY,0.384831461,0.615168539
Seneca,NY,0.474283305,0.525716695
Steuben,NY,0.423448276,0.576551724
Suffolk,NY,0.548161678,0.451838322
Sullivan,NY,0.4447156,0.5552844
Tioga,NY,0.405039951,0.594960049
Tompkins,NY,0.377305139,0.622694861
Ulster,NY,0.380634557,0.619365443
Warren,NY,0.394175986,0.605824014
Washington,NY,0.362310712,0.637689288
Wayne,NY,0.449367089,0.550632911
Westchester,NY,0.67082837,0.32917163
Wyoming,NY,0.400125235,0.599874765
Yates,NY,0.469417833,0.530582167
Bronx,NY,0.695940964,0.304059036
Kings,NY,0.597208764,0.402791236
New York,NY,0.660228374,0.339771626
Queens,NY,0.619662096,0.380337904
Richmond,NY,0.532358009,0.467641991
New York,T,0.580267685,0.419732315
Alamance,NC,0.537953321,0.418456014
Alexander,NC,0.457290425,0.447357966
Alleghany,NC,0.44140625,0.44921875
Anson,NC,0.659483981,0.2628296
Ashe,NC,0.465001892,0.458569807
Avery,NC,0.410958904,0.541718555
Beaufort,NC,0.564093092,0.34152198
Bertie,NC,0.693377483,0.255629139
Bladen,NC,0.595715273,0.263476158
Brunswick,NC,0.600962336,0.355732537
Buncombe,NC,0.353218242,0.621614609
Burke,NC,0.46140764,0.45381999
Cabarrus,NC,0.513791812,0.446455317
Caldwell,NC,0.469976154,0.459354
Camden,NC,0.541570439,0.345265589
Carteret,NC,0.483090998,0.445025323
Caswell,NC,0.600481762,0.309359945
Catawba,NC,0.511895625,0.441001535
Chatham,NC,0.549340408,0.409978628
Cherokee,NC,0.437341236,0.438187976
Chowan,NC,0.618659987,0.29805886
Clay,NC,0.524416136,0.389596603
Cleveland,NC,0.558622263,0.356181569
Columbus,NC,0.56484327,0.310387216
Craven,NC,0.582225557,0.356560892
Cumberland,NC,0.637549726,0.311875817
Currituck,NC,0.479242979,0.432234432
Dare,NC,0.42394958,0.490966387
Davidson,NC,0.50530504,0.432692308
Davie,NC,0.540216551,0.40487239
Duplin,NC,0.612664802,0.292049541
Durham,NC,0.574463667,0.411143592
Edgecombe,NC,0.708282917,0.227257727
Forsyth,NC,0.581583349,0.396929009
Franklin,NC,0.59327691,0.343783526
Gaston,NC,0.539290682,0.404311544
Gates,NC,0.617449664,0.291107383
Graham,NC,0.440934066,0.407967033
Granville,NC,0.588286604,0.339937695
Greene,NC,0.590204369,0.291402396
Guilford,NC,0.55950384,0.418013007
Halifax,NC,0.670531197,0.245784148
Harnett,NC,0.550140581,0.369611059
Haywood,NC,0.445245127,0.460366214
Henderson,NC,0.470457187,0.500290585
Hertford,NC,0.67602393,0.221122872
Hoke,NC,0.598193376,0.31047173
Hyde,NC,0.475847893,0.401849949
Iredell,NC,0.508967063,0.433005691
Jackson,NC,0.383191411,0.568308034
Johnston,NC,0.520511661,0.405840171
Jones,NC,0.580254777,0.319745223
Lee,NC,0.546338193,0.38092844
Lenoir,NC,0.643105894,0.261963111
Lincoln,NC,0.512629475,0.418317281
McDowell,NC,0.407407407,0.491117133
Macon,NC,0.477579853,0.442874693
Madison,NC,0.345278726,0.586461889
Martin,NC,0.618050362,0.274495138
Mecklenburg,NC,0.602310106,0.383716528
Mitchell,NC,0.403821656,0.578343949
Montgomery,NC,0.549621363,0.354722997
Moore,NC,0.586734694,0.371204579
Nash,NC,0.657439182,0.283306642
New Hanover,NC,0.482769387,0.487179487
Northampton,NC,0.684648188,0.228358209
Onslow,NC,0.540723454,0.3831972
Orange,NC,0.483450241,0.500054801
Pamlico,NC,0.53051911,0.389047347
Pasquotank,NC,0.650596164,0.300414723
Pender,NC,0.563200618,0.37011983
Perquimans,NC,0.516870065,0.346733668
Person,NC,0.510060189,0.371625107
Pitt,NC,0.565251755,0.369054814
Polk,NC,0.476784179,0.487962167
Randolph,NC,0.466345406,0.457329395
Richmond,NC,0.572501444,0.309069902
Robeson,NC,0.509785316,0.314909263
Rockingham,NC,0.542539029,0.366573884
Rowan,NC,0.526015163,0.417073424
Rutherford,NC,0.458988118,0.446339594
Sampson,NC,0.656201484,0.269622218
Scotland,NC,0.629899085,0.26895095
Stanly,NC,0.492645395,0.412989364
Stokes,NC,0.47804556,0.440739518
Surry,NC,0.476125245,0.43816047
Swain,NC,0.409535452,0.512836186
Transylvania,NC,0.458049887,0.498362308
Tyrrell,NC,0.492619926,0.365313653
Union,NC,0.557629694,0.405614644
Vance,NC,0.63902439,0.280557491
Wake,NC,0.530525611,0.451483093
Warren,NC,0.701042874,0.241019699
Washington,NC,0.620549797,0.269941415
Watauga,NC,0.291126162,0.690621054
Wayne,NC,0.624639947,0.296518805
Wilkes,NC,0.503564639,0.426330798
Wilson,NC,0.641710697,0.294088326
Yadkin,NC,0.478185993,0.454075775
Yancey,NC,0.405633803,0.494014085
North Carolina,T,0.545022556,0.408619706
Adams,OH,0.567948718,0.414102564
Allen,OH,0.56220024,0.424460432
Ashland,OH,0.487691284,0.498003992
Ashtabula,OH,0.547250076,0.441203282
Athens,OH,0.360231122,0.634090456
Auglaize,OH,0.50872093,0.472868217
Belmont,OH,0.530101436,0.435779212
Brown,OH,0.580192166,0.401330377
Butler,OH,0.527490929,0.467046768
Carroll,OH,0.511173184,0.46461825
Champaign,OH,0.516784086,0.468296726
Clark,OH,0.583843428,0.407941366
Clermont,OH,0.48837799,0.505536303
Clinton,OH,0.47983454,0.508790072
Columbiana,OH,0.525152439,0.459222561
Coshocton,OH,0.533514142,0.447500969
Crawford,OH,0.526336174,0.46165763
Cuyahoga,OH,0.629083658,0.366310006
Darke,OH,0.539349872,0.436270317
Defiance,OH,0.503311258,0.484768212
Delaware,OH,0.573305834,0.422981732
Erie,OH,0.551123429,0.438087697
Fairfield,OH,0.550219077,0.440259521
Fayette,OH,0.578908003,0.413612565
Franklin,OH,0.547391337,0.449693609
Fulton,OH,0.485298869,0.505008078
Gallia,OH,0.476686508,0.48859127
Geauga,OH,0.536935791,0.458486968
Greene,OH,0.488248782,0.505660648
Guernsey,OH,0.528731478,0.452837008
Hamilton,OH,0.590465261,0.406210738
Hancock,OH,0.447504303,0.543244406
Hardin,OH,0.523745819,0.459531773
Harrison,OH,0.531109686,0.438742784
Henry,OH,0.4955,0.4925
Highland,OH,0.550364964,0.432603406
Hocking,OH,0.520940171,0.461538462
Holmes,OH,0.481545064,0.491845494
Huron,OH,0.50885391,0.476635514
Jackson,OH,0.57984145,0.403737259
Jefferson,OH,0.544660679,0.425523952
Knox,OH,0.48135169,0.509637046
Lake,OH,0.539180841,0.453329948
Lawrence,OH,0.551187905,0.418574514
Licking,OH,0.526566397,0.465951175
Logan,OH,0.490674319,0.493543759
Lorain,OH,0.557425207,0.432293143
Lucas,OH,0.566246738,0.430245217
Madison,OH,0.567765568,0.429029304
Mahoning,OH,0.59292402,0.397796006
Marion,OH,0.564354322,0.424332978
Medina,OH,0.528105437,0.466095552
Meigs,OH,0.495395948,0.475751995
Mercer,OH,0.535204082,0.444387755
Miami,OH,0.529968454,0.458575461
Monroe,OH,0.479808077,0.460215914
Montgomery,OH,0.589283865,0.406246764
Morgan,OH,0.561576355,0.426600985
Morrow,OH,0.518763797,0.464459161
Muskingum,OH,0.564949202,0.425616836
Noble,OH,0.532994924,0.423350254
Ottawa,OH,0.552687713,0.435580205
Paulding,OH,0.557251908,0.418320611
Perry,OH,0.567112811,0.414913958
Pickaway,OH,0.548099005,0.440418474
Pike,OH,0.567340067,0.404040404
Portage,OH,0.484527598,0.506748601
Preble,OH,0.520087336,0.466812227
Putnam,OH,0.455049945,0.52108768
Richland,OH,0.551856461,0.435905414
Ross,OH,0.568790108,0.418062295
Sandusky,OH,0.531152933,0.459163165
Scioto,OH,0.53371463,0.449277544
Seneca,OH,0.49342723,0.494835681
Shelby,OH,0.516116196,0.460007959
Stark,OH,0.561702675,0.429552469
Summit,OH,0.562453901,0.432808511
Trumbull,OH,0.537674776,0.445534896
Tuscarawas,OH,0.514700912,0.464346063
Union,OH,0.507073247,0.483810123
Van Wert,OH,0.514822849,0.458423717
Vinton,OH,0.490122295,0.481655691
Warren,OH,0.527416115,0.46826873
Washington,OH,0.5006779,0.47975983
Wayne,OH,0.50691714,0.485219164
Williams,OH,0.455480984,0.52885906
Wood,OH,0.446877012,0.547757029
Wyandot,OH,0.492250923,0.491512915
Ohio,T,0.561170637,0.431256132
Adair,OK,0.33448078,0.558232932
Alfalfa,OK,0.279635258,0.580547112
Atoka,OK,0.285168196,0.55351682
Beaver,OK,0.288888889,0.522222222
Beckham,OK,0.311409396,0.555033557
Blaine,OK,0.372619048,0.517857143
Bryan,OK,0.311665183,0.569011576
Caddo,OK,0.363636364,0.531046312
Canadian,OK,0.383832609,0.563000229
Carter,OK,0.322916667,0.550260417
Cherokee,OK,0.386659021,0.554281346
Choctaw,OK,0.290468986,0.563540091
Cimarron,OK,0.174603175,0.53968254
Cleveland,OK,0.376397202,0.592810269
Coal,OK,0.190807799,0.635097493
Comanche,OK,0.448789809,0.484713376
Cotton,OK,0.296511628,0.563953488
Craig,OK,0.358235294,0.544705882
Creek,OK,0.420178799,0.509213647
Custer,OK,0.336318854,0.570980743
Delaware,OK,0.411831627,0.505119454
Dewey,OK,0.275154004,0.554414784
Ellis,OK,0.23255814,0.641196013
Garfield,OK,0.413498379,0.52195697
Garvin,OK,0.327102804,0.541337168
Grady,OK,0.341939547,0.562342569
Grant,OK,0.318877551,0.571428571
Greer,OK,0.275167785,0.558724832
Harmon,OK,0.37195122,0.509146341
Harper,OK,0.261363636,0.575757576
Haskell,OK,0.327360441,0.518952447
Hughes,OK,0.330461538,0.537230769
Jackson,OK,0.386085627,0.498470948
Jefferson,OK,0.293591654,0.517138599
Johnston,OK,0.2478551,0.577693041
Kay,OK,0.384592416,0.534786503
Kingfisher,OK,0.331683168,0.58539604
Kiowa,OK,0.348373557,0.540398741
Latimer,OK,0.312070044,0.532833021
Le Flore,OK,0.331637168,0.505088496
Lincoln,OK,0.384895661,0.537926466
Logan,OK,0.4208,0.5264
Love,OK,0.319755601,0.511201629
McClain,OK,0.354473039,0.571384804
McCurtain,OK,0.28343949,0.523089172
McIntosh,OK,0.401964637,0.496267191
Major,OK,0.346534653,0.532178218
Marshall,OK,0.303260045,0.559514784
Mayes,OK,0.399759036,0.516626506
Murray,OK,0.326726727,0.545945946
Muskogee,OK,0.448376408,0.465871438
Noble,OK,0.35311284,0.54766537
Nowata,OK,0.381937912,0.498588899
Okfuskee,OK,0.36768559,0.52489083
Oklahoma,OK,0.501169522,0.473744225
Okmulgee,OK,0.457722385,0.461143695
Osage,OK,0.474865885,0.4623485
Ottawa,OK,0.393363011,0.501011736
Pawnee,OK,0.404554588,0.511721366
Payne,OK,0.388510512,0.567367486
Pittsburg,OK,0.316381058,0.557766722
Pontotoc,OK,0.296277792,0.597801649
Pottawatomie,OK,0.375693312,0.554812398
Pushmataha,OK,0.266610597,0.56097561
Roger Mills,OK,0.216450216,0.58008658
Rogers,OK,0.395777621,0.529204785
Seminole,OK,0.391103651,0.501049098
Sequoyah,OK,0.359904661,0.495762712
Stephens,OK,0.312317106,0.560787443
Texas,OK,0.317102138,0.466745843
Tillman,OK,0.332298137,0.537267081
Tulsa,OK,0.474347485,0.49613532
Wagoner,OK,0.434972106,0.491980474
Washington,OK,0.424125514,0.515946502
Washita,OK,0.251712329,0.599315068
Woods,OK,0.33748056,0.566096423
Woodward,OK,0.308176101,0.623539982
Oklahoma,T,0.415202937,0.51877812
Baker,OR,0.373676248,0.56580938
Benton,OR,0.382310765,0.610570521
Clackamas,OR,0.464072894,0.514814876
Clatsop,OR,0.424394058,0.554652072
Columbia,OR,0.403053236,0.564065762
Coos,OR,0.416209119,0.537717832
Crook,OR,0.421157685,0.514471058
Curry,OR,0.456390739,0.50555027
Deschutes,OR,0.450545014,0.531166734
Douglas,OR,0.416352779,0.532200276
Gilliam,OR,0.483253589,0.4784689
Grant,OR,0.314787701,0.565153734
Harney,OR,0.347569956,0.518409426
Hood River,OR,0.384902144,0.602749301
Jackson,OR,0.423957588,0.55860925
Jefferson,OR,0.457482993,0.511904762
Josephine,OR,0.411350413,0.547412473
Klamath,OR,0.420550459,0.525137615
Lake,OR,0.370577281,0.549348231
Lane,OR,0.381406098,0.606092551
Lincoln,OR,0.449778271,0.527383592
Linn,OR,0.398071299,0.567148842
Malheur,OR,0.445830086,0.482462977
Marion,OR,0.435598248,0.542336488
Morrow,OR,0.435555556,0.499259259
Multnomah,OR,0.404431927,0.588208099
Polk,OR,0.43854615,0.542037303
Sherman,OR,0.398809524,0.488095238
Tillamook,OR,0.44943556,0.527046096
Umatilla,OR,0.441774088,0.508848591
Union,OR,0.38661859,0.566907051
Wallowa,OR,0.377853881,0.569634703
Wasco,OR,0.399812734,0.573345818
Washington,OR,0.453342006,0.536901191
Wheeler,OR,0.301886792,0.540880503
Yamhill,OR,0.436235637,0.538112963
Oregon,T,0.420586195,0.562393722
Adams,PA,0.480771624,0.510392035
Allegheny,PA,0.550794259,0.441107332
Armstrong,PA,0.482970137,0.496045198
Beaver,PA,0.569175115,0.415303075
Bedford,PA,0.489076815,0.488724454
Berks,PA,0.483506646,0.506806235
Blair,PA,0.468676123,0.51536643
Bradford,PA,0.488786814,0.496892732
Bucks,PA,0.559021531,0.431005517
Butler,PA,0.520981508,0.464260313
Cambria,PA,0.471563193,0.500221729
Cameron,PA,0.418918919,0.540540541
Carbon,PA,0.487257019,0.498200144
Centre,PA,0.447229272,0.54626692
Chester,PA,0.556196305,0.440373913
Clarion,PA,0.493384963,0.487576638
Clearfield,PA,0.472974974,0.505553088
Clinton,PA,0.48630137,0.496289954
Columbia,PA,0.404784998,0.582120918
Crawford,PA,0.486866299,0.497635934
Cumberland,PA,0.515351423,0.477678201
Dauphin,PA,0.568238442,0.424071853
Delaware,PA,0.597270109,0.39804233
Elk,PA,0.454958795,0.524580847
Erie,PA,0.521677964,0.469676429
Fayette,PA,0.57685069,0.405269762
Forest,PA,0.520746888,0.458506224
Franklin,PA,0.516855166,0.470187768
Fulton,PA,0.488651535,0.487316422
Greene,PA,0.525486562,0.446478221
Huntingdon,PA,0.432791238,0.552937272
Indiana,PA,0.503356539,0.477250124
Jefferson,PA,0.43886156,0.529515109
Juniata,PA,0.456043956,0.517857143
Lackawanna,PA,0.565185367,0.424944758
Lancaster,PA,0.479713719,0.515522994
Lawrence,PA,0.586376404,0.39937801
Lebanon,PA,0.498771499,0.491293665
Lehigh,PA,0.523953632,0.4703016
Luzerne,PA,0.519432574,0.468885124
Lycoming,PA,0.439418417,0.545811216
McKean,PA,0.461842105,0.521929825
Mercer,PA,0.569857754,0.413561393
Mifflin,PA,0.482911138,0.499396864
Monroe,PA,0.532737707,0.459240903
Montgomery,PA,0.59000944,0.406706142
Montour,PA,0.478506787,0.503393665
Northampton,PA,0.511817257,0.478909872
Northumberland,PA,0.489210598,0.496039334
Perry,PA,0.425961538,0.561538462
Philadelphia,PA,0.625945884,0.369786024
Pike,PA,0.512238654,0.482916879
Potter,PA,0.409368635,0.570264766
Schuylkill,PA,0.512953368,0.47417177
Snyder,PA,0.504032258,0.484318996
Somerset,PA,0.481819588,0.496054464
Sullivan,PA,0.501607717,0.475884244
Susquehanna,PA,0.504201681,0.483193277
Tioga,PA,0.432022932,0.554463554
Union,PA,0.504968944,0.490372671
Venango,PA,0.480837896,0.496786479
Warren,PA,0.516601013,0.468486213
Washington,PA,0.574261008,0.407467709
Wayne,PA,0.474355703,0.516968614
Westmoreland,PA,0.543095398,0.440530739
Wyoming,PA,0.48206839,0.504170142
York,PA,0.507212926,0.482070728
Pennsylvania,T,0.556138922,0.435273729
Adjuntas,PR,0.614869713,0.380746289
Aguada,PR,0.4705365,0.514218704
Aguadilla,PR,0.397601732,0.577582857
Aguas Buenas,PR,0.422955825,0.562064688
Aibonito,PR,0.443978485,0.532667821
A_asco,PR,0.376950485,0.605602654
Arecibo,PR,0.512475248,0.45049505
Arroyo,PR,0.430751768,0.547069199
Barceloneta,PR,0.819120043,0.169473112
Barranquitas,PR,0.701741876,0.293063054
Bayam„n,PR,0.908444444,0.084444444
Cabo Rojo,PR,0.667864415,0.324829321
Caguas,PR,0.892018779,0.102764737
Camuy,PR,0.874509804,0.117086835
Can„vanas,PR,0.733034336,0.26284832
Carolina,PR,0.719596389,0.272513466
Cata_o,PR,0.860504202,0.135014006
Cayey,PR,0.65968781,0.334663033
Ceiba,PR,0.77948505,0.21345515
Ciales,PR,0.796266234,0.199675325
Cidra,PR,0.827961019,0.167166417
Coamo,PR,0.908651399,0.085750636
ComerÍo,PR,0.825561798,0.164044944
Corozal,PR,0.818569554,0.177329396
Culebra,PR,0.84,0.152911392
Dorado,PR,0.702106116,0.292122317
Fajardo,PR,0.817980022,0.167036626
Florida,PR,0.874631664,0.117867667
Guˆnica,PR,0.779973541,0.214486522
Guayama,PR,0.778232793,0.212631911
Guayanilla,PR,0.639484979,0.356095061
Guaynabo,PR,0.774641864,0.211032713
Gurabo,PR,0.87983614,0.109695039
Hatillo,PR,0.67249064,0.324300232
Hormigueros,PR,0.850775194,0.137596899
Humacao,PR,0.77101271,0.224067241
Isabela,PR,0.729611862,0.266245094
Jayuya,PR,0.785337553,0.211234177
Juana DÍaz,PR,0.876587302,0.114285714
Juncos,PR,0.609339486,0.386459123
Lajas,PR,0.850524476,0.141608392
Lares,PR,0.853695707,0.140462281
Las MarÍas,PR,0.889675271,0.105328893
Las Piedras,PR,0.809233117,0.179702404
LoÍza,PR,0.596107056,0.396593674
Luquillo,PR,0.88636703,0.109974615
ManatÍ,PR,0.55425155,0.441762622
Maricao,PR,0.757491719,0.237924659
Maunabo,PR,0.837152209,0.157119476
Mayagôez,PR,0.702699144,0.294075049
Moca,PR,0.866079295,0.127136564
Morovis,PR,0.83374445,0.163788851
Naguabo,PR,0.885242756,0.106889273
Naranjito,PR,0.634001694,0.361974019
Orocovis,PR,0.734365227,0.260169747
Patillas,PR,0.531914894,0.468085106
Pe_uelas,PR,0.573226545,0.426773455
Ponce,PR,0.437869822,0.562130178
Quebradillas,PR,0.533175355,0.466824645
Rinc„n,PR,0.514547414,0.485452586
RÍo Grande,PR,0.546071001,0.453928999
Sabana Grande,PR,0.453865337,0.546134663
Salinas,PR,0.607734807,0.392265193
San Germˆn,PR,0.369469027,0.630530973
San Juan,PR,0.434782609,0.565217391
San Lorenzo,PR,0.514035088,0.485964912
San Sebastiˆn,PR,0.565656566,0.434343434
Santa Isabel,PR,0.505681818,0.494318182
Toa Alta,PR,0.562118126,0.437881874
Toa Baja,PR,0.437262357,0.562737643
Trujillo Alto,PR,0.47024952,0.52975048
Utuado,PR,0.551934827,0.448065173
Vega Alta,PR,0.628205128,0.371794872
Vega Baja,PR,0.593406593,0.406593407
Vieques,PR,0.346080306,0.653919694
Villalba,PR,0.564705882,0.435294118
Yabucoa,PR,0.523076923,0.476923077
Yauco,PR,0.405088063,0.594911937
Puerto Rico,T,0.524390244,0.475609756
Bristol,RI,0.557550158,0.442449842
Kent,RI,0.521865889,0.478134111
Newport,RI,0.302631579,0.697368421
Providence,RI,0.591503268,0.408496732
Washington,RI,0.517241379,0.482758621
Mail Ballots,RI,0.538888889,0.461111111
Rhode Island,T,0.259259259,0.740740741
Abbeville,SC,0.519174041,0.480825959
Aiken,SC,0.547101449,0.452898551
Allendale,SC,0.606060606,0.393939394
Anderson,SC,0.4609375,0.5390625
Bamberg,SC,0.596273292,0.403726708
Barnwell,SC,0.392156863,0.607843137
Beaufort,SC,0.550684932,0.449315068
Berkeley,SC,0.514893617,0.485106383
Calhoun,SC,0.428311057,0.571688943
Charleston,SC,0.554868624,0.445131376
Cherokee,SC,0.5,0.5
Chester,SC,0.61849711,0.38150289
Chesterfield,SC,0.505376344,0.494623656
Clarendon,SC,0.629385965,0.370614035
Colleton,SC,0.432300163,0.567699837
Darlington,SC,0.396825397,0.603174603
Dillon,SC,0.564766839,0.435233161
Dorchester,SC,0.5321896,0.4678104
Edgefield,SC,0.558635394,0.441364606
Fairfield,SC,0.426,0.574
Florence,SC,0.458536585,0.541463415
Georgetown,SC,0.316176471,0.683823529
Greenville,SC,0.522123894,0.477876106
Greenwood,SC,0.496831432,0.503168568
Hampton,SC,0.594594595,0.405405405
Horry,SC,0.584710744,0.415289256
Jasper,SC,0.482233503,0.517766497
Kershaw,SC,0.420454545,0.579545455
Lancaster,SC,0.43776824,0.56223176
Laurens,SC,0.480565371,0.519434629
Lee,SC,0.565853659,0.434146341
Lexington,SC,0.55393586,0.44606414
McCormick,SC,0.510548523,0.489451477
Marion,SC,0.548989114,0.451010886
Marlboro,SC,0.410714286,0.589285714
Newberry,SC,0.510262989,0.489737011
Oconee,SC,0.546992481,0.433505639
Orangeburg,SC,0.676371781,0.294512878
Pickens,SC,0.634920635,0.325396825
Richland,SC,0.605783866,0.328767123
Saluda,SC,0.530632028,0.458704924
Spartanburg,SC,0.552048355,0.437206179
Sumter,SC,0.665989848,0.307614213
Union,SC,0.643695015,0.32111437
Williamsburg,SC,0.675726336,0.287722587
York,SC,0.476307692,0.509538462
South Carolina,T,0.561643836,0.422550053
Aurora,SD,0.686746988,0.291164659
Beadle,SD,0.616780045,0.354875283
Bennett,SD,0.708661417,0.270341207
Bon Homme,SD,0.548387097,0.43130227
Brookings,SD,0.625363825,0.345530146
Brown,SD,0.785185185,0.190740741
Brule,SD,0.578228294,0.391361833
Buffalo,SD,0.651384301,0.339031508
Butte,SD,0.674846626,0.267893661
Campbell,SD,0.664248705,0.296373057
Charles Mix,SD,0.671300448,0.312107623
Clark,SD,0.716652136,0.265039233
Clay,SD,0.840184564,0.152265101
Codington,SD,0.630824373,0.342293907
Corson,SD,0.648087876,0.329943043
Custer,SD,0.768353175,0.211805556
Davison,SD,0.732,0.252
Day,SD,0.611231102,0.354211663
Deuel,SD,0.534422982,0.441802873
Dewey,SD,0.648255814,0.296511628
Douglas,SD,0.564726841,0.405581948
Edmunds,SD,0.643809052,0.347320213
Fall River,SD,0.536912752,0.44295302
Faulk,SD,0.877228732,0.114620479
Grant,SD,0.706937799,0.273923445
Gregory,SD,0.587929916,0.381570409
Haakon,SD,0.886010363,0.10584752
Hamlin,SD,0.689440994,0.296583851
Hand,SD,0.661825726,0.300138313
Hanson,SD,0.608744395,0.362107623
Harding,SD,0.670859539,0.295597484
Hughes,SD,0.677389706,0.305147059
Hutchinson,SD,0.65329053,0.314606742
Hyde,SD,0.541635962,0.436256448
Jackson,SD,0.513626834,0.469601677
Jerauld,SD,0.510193779,0.479204691
Jones,SD,0.778242678,0.19665272
Kingsbury,SD,0.82866293,0.155324259
Lake,SD,0.535800483,0.359211585
Lawrence,SD,0.491525424,0.483050847
Lincoln,SD,0.673450509,0.303422757
Lyman,SD,0.605542453,0.376179245
McCook,SD,0.607692308,0.366272189
McPherson,SD,0.74507772,0.237305699
Marshall,SD,0.652091255,0.321292776
Meade,SD,0.806523351,0.185322461
Mellette,SD,0.620403321,0.331553974
Miner,SD,0.673895582,0.309236948
Minnehaha,SD,0.635850578,0.350712174
Moody,SD,0.662921348,0.303370787
Oglala Lakota,SD,0.635706914,0.308049536
Pennington,SD,0.651460068,0.332356046
Perkins,SD,0.651090343,0.289719626
Potter,SD,0.587458746,0.371287129
Roberts,SD,0.653482373,0.296646604
Sanborn,SD,0.59157754,0.318850267
Spink,SD,0.651651652,0.324324324
Stanley,SD,0.756183746,0.22614841
Sully,SD,0.478508217,0.352085967
Todd,SD,0.519371444,0.458412354
Tripp,SD,0.576659039,0.378718535
Turner,SD,0.600991326,0.378769104
Union,SD,0.685,0.295357143
Walworth,SD,0.571725716,0.41752756
Yankton,SD,0.583333333,0.384615385
Ziebach,SD,0.560574949,0.422997947
South Dakota,T,0.493928711,0.48609479
Anderson,TN,0.800946217,0.193338056
Bedford,TN,0.705501618,0.272923409
Benton,TN,0.660401003,0.305764411
Bledsoe,TN,0.544873076,0.435938437
Blount,TN,0.642737643,0.34418251
Bradley,TN,0.711002445,0.280684597
Campbell,TN,0.722972973,0.256756757
Cannon,TN,0.461393597,0.512241055
Carroll,TN,0.600760456,0.372623574
Carter,TN,0.675977654,0.268156425
Cheatham,TN,0.643414634,0.327317073
Chester,TN,0.458036718,0.530723117
Claiborne,TN,0.63030303,0.342424242
Clay,TN,0.631424376,0.332599119
Cocke,TN,0.605980651,0.353562005
Coffee,TN,0.603247335,0.389979082
Crockett,TN,0.640449438,0.347984137
Cumberland,TN,0.660707857,0.324537507
Davidson,TN,0.756264237,0.227031131
Decatur,TN,0.660869565,0.330434783
DeKalb,TN,0.736961451,0.235071807
Dickson,TN,0.630490956,0.351421189
Dyer,TN,0.589285714,0.380952381
Fayette,TN,0.2,0.8
Fentress,TN,0.716931217,0.252910053
Franklin,TN,0.734328358,0.246268657
Gibson,TN,0.711864407,0.245762712
Giles,TN,0.554252199,0.431085044
Grainger,TN,0.590297595,0.397472483
Greene,TN,0.613333333,0.32
Grundy,TN,0.750828363,0.212060968
Hamblen,TN,0.698965193,0.290686736
Hamilton,TN,0.668270406,0.320893437
Hancock,TN,0.549323017,0.448742747
Hardeman,TN,0.8,0.2
Hardin,TN,0.625886525,0.352836879
Hawkins,TN,0.766834487,0.216173694
Haywood,TN,0.696105702,0.287513522
Henderson,TN,0.490698636,0.494556979
Henry,TN,0.437032419,0.480673317
Hickman,TN,0.571428571,0.392857143
Houston,TN,0.743506494,0.167903525
Humphreys,TN,0.585321101,0.388990826
Jackson,TN,0.739747634,0.235015773
Jefferson,TN,0.594448206,0.392687881
Johnson,TN,0.660813704,0.317773019
Knox,TN,0.6657277,0.286384977
Lake,TN,0.441624365,0.527918782
Lauderdale,TN,0.682121649,0.279129064
Lawrence,TN,0.765822785,0.212025316
Lewis,TN,0.625,0.375
Lincoln,TN,0.730516432,0.248826291
Loudon,TN,0.738372093,0.23255814
McMinn,TN,0.678500986,0.290927022
McNairy,TN,0.741573034,0.242696629
Macon,TN,0.586956522,0.369565217
Madison,TN,0.625,0.338541667
Marion,TN,0.5,0.375
Marshall,TN,0.480769231,0.480769231
Maury,TN,0.6,0.392
Meigs,TN,0.59124744,0.403931658
Monroe,TN,0.590163934,0.393442623
Montgomery,TN,0.747634069,0.23659306
Moore,TN,0.599730198,0.390634034
Morgan,TN,0.635057471,0.336206897
Obion,TN,0.692307692,0.282051282
Overton,TN,0.564070352,0.41959799
Perry,TN,0.626550868,0.357940447
Pickett,TN,0.574468085,0.382978723
